gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
I am,0,0,0,-0.108058183,-0.471312656,0.08964830233039046,-0.321497742,-0.697473336,0.1529521142707781,-0.509782792,-0.64530957,0.19977898619613496,-0.622261809,-0.503137203,0.24175552670002912,-0.665666655,-0.746963116,0.16974436424838713,-0.876039887,-0.636644445,0.26060800941667667,-0.95565109,-0.521136008,0.29753275863205275,-1,-0.433454421,0.3106296187495577,-0.733359756,-0.46649572,0.146732628564673,-0.777361694,-0.35990864,0.25160231846927694,-0.680926123,-0.3256835,0.2671700004043448,-0.592406491,-0.339185543,0.2617274398564868,-0.722885018,-0.159601819,0.13297643990326685,-0.73180379,-0.107436408,0.2191431111539095,-0.637643517,-0.09295598,0.2220292970249672,-0.556190495,-0.105111979,0.20354157831935976,-0.691375473,0.1232325540339106,0.12528037032180267,-0.702156279,0.13239368878188243,0.19139548183348276,-0.610591946,0.13023922007527594,0.21676711299314172,-0.531235095,0.11465581745338273,0.2305194669823409
I am,0,0,0,-0.110674562,-0.483765862,0.09986558626293114,-0.329310251,-0.715471087,0.1684708905585724,-0.524760069,-0.664481618,0.2187125257412842,-0.63860829,-0.521449606,0.2640457265607727,-0.676461251,-0.772099782,0.1855182395905063,-0.8843116,-0.655864882,0.28533335477268423,-0.958447615,-0.538971464,0.32681227363131105,-1,-0.451867444,0.341590874218376,-0.744034017,-0.494270445,0.15813308273796753,-0.795239178,-0.381322174,0.27206996420099666,-0.699390913,-0.343777379,0.28968372948179727,-0.610155232,-0.35788915,0.2840333010044767,-0.734117405,-0.188629406,0.14084702705545926,-0.750263121,-0.129354486,0.23628340575238102,-0.654206075,-0.108621789,0.24068725670957905,-0.571310562,-0.12212271,0.22045807091658856,-0.701116691,0.09558013893933631,0.13010206985075778,-0.719298496,0.11313369502939614,0.2026863645053018,-0.625518973,0.11475555962312681,0.229891087432199,-0.542788625,0.09738218422856446,0.24341330900297425
I am,0,0,0,-0.101866071,-0.470633711,0.08976498209348135,-0.306355012,-0.701569592,0.15098963111523994,-0.489000922,-0.649583507,0.1956408558101562,-0.598181889,-0.509725275,0.2347543202258503,-0.650828625,-0.75200972,0.16579281825927067,-0.851515896,-0.648221817,0.25411836004392446,-0.941158194,-0.540188443,0.2882632134339222,-1,-0.454023801,0.29837030252892843,-0.71826326,-0.475484072,0.14072057743702468,-0.756215723,-0.391701355,0.24075628910019573,-0.661120698,-0.361273527,0.2545614428238465,-0.576835895,-0.370615812,0.24823193059066573,-0.707557678,-0.173921135,0.1252929238166365,-0.714845726,-0.140539765,0.2084905432685643,-0.621828804,-0.124112744,0.21342372947175764,-0.542032714,-0.130612325,0.1966643033137245,-0.673606987,0.10236838602787632,0.11573121922580898,-0.685239409,0.100866717762551,0.18017790644556567,-0.593899243,0.09854560307676774,0.20714135950236928,-0.514827597,0.0853204124998279,0.22207118680133986
I am,0,0,0,-0.092832468,-0.457772849,0.09550750385888031,-0.298778616,-0.694022525,0.16240034175783272,-0.481757726,-0.632174543,0.2153893068884235,-0.589750504,-0.493210773,0.2639071101828836,-0.63684837,-0.730938856,0.15915390065136154,-0.845213853,-0.600086986,0.26432618717003603,-0.937596097,-0.485894298,0.3162187858454064,-1,-0.390856588,0.33783641739363895,-0.70028293,-0.464650345,0.13808121255191108,-0.737213879,-0.348762908,0.2574163081750022,-0.641670623,-0.32515764,0.28413803206005167,-0.559439105,-0.339865027,0.282682900509008,-0.689177334,-0.175049143,0.129262408082866,-0.695994335,-0.118836605,0.2300311253744525,-0.600756925,-0.112963681,0.2394825230136334,-0.52616257,-0.125724445,0.2205300277008414,-0.658544796,0.09238089476703615,0.12722410228732475,-0.671270029,0.10098507267336936,0.20376987174618133,-0.57943516,0.09400952666451824,0.23244257498052914,-0.506135705,0.08056173182805947,0.24510849382284666
I am,0,0,0,-0.098515381,-0.455821622,0.07045383983709815,-0.303622725,-0.690564141,0.12166470037818809,-0.485860854,-0.619892229,0.16125148773779083,-0.596859158,-0.461382477,0.19758842807158794,-0.648319563,-0.736294367,0.13946776305259861,-0.851127907,-0.621461738,0.22236326828904487,-0.940108637,-0.507609968,0.25714915854188247,-1,-0.410524169,0.2689231863153872,-0.711488732,-0.464729791,0.12267297693729995,-0.757666998,-0.350567172,0.2176551100071872,-0.666974096,-0.326694082,0.23319414036159739,-0.584490639,-0.333934519,0.2286784105123154,-0.702374319,-0.170551471,0.11440596803004276,-0.714692018,-0.111990556,0.19308536061139256,-0.621279195,-0.11219361,0.19872520865132878,-0.543696836,-0.123743304,0.18340655229461006,-0.672227521,0.09977244732503114,0.11051905612608662,-0.682988016,0.11266580750433854,0.1710784702206788,-0.594346849,0.10334264282434233,0.19624377920576197,-0.521467094,0.09189071546344059,0.2102650320786572
I am,0,0,0,-0.113405655,-0.489331363,0.08420800213675896,-0.334108715,-0.724127671,0.14189710106437617,-0.530844386,-0.663472397,0.18305674355735088,-0.644896127,-0.501272502,0.21966857560085745,-0.679872957,-0.784581967,0.16365485128961207,-0.882954094,-0.676600331,0.24679633079213098,-0.957770561,-0.565158681,0.2770948968159942,-1,-0.47493653,0.2853231001903726,-0.750884672,-0.496696262,0.13864588715069748,-0.802330485,-0.41295833,0.23356391474927857,-0.706339816,-0.379102733,0.2436522514509189,-0.616579938,-0.379512317,0.23593851753183312,-0.744000404,-0.183872131,0.12260685821965436,-0.761422304,-0.146745338,0.20124850687261367,-0.665800213,-0.129999325,0.20457981095694716,-0.579365649,-0.13159499,0.18819474778718473,-0.71224232,0.1036652599802932,0.11202610479808306,-0.730891305,0.10607079619434158,0.17359938329599855,-0.639550544,0.10262747017456945,0.20090469280792742,-0.556425559,0.09211248754616472,0.21739635413226926
I am,0,0,0,-0.100481484,-0.450758709,0.0788670249396775,-0.308324956,-0.683659294,0.13145858978652566,-0.494702186,-0.624427568,0.1721549118478208,-0.606824919,-0.483551609,0.20968524504792418,-0.643280435,-0.716513301,0.12878730480857198,-0.851717331,-0.585379952,0.2172282450891153,-0.942275824,-0.472124236,0.26110887418644546,-1,-0.375505214,0.27918821963661256,-0.70204729,-0.450072492,0.11014471438157376,-0.733482014,-0.320815829,0.2133433633461598,-0.637414998,-0.299777342,0.23777004832402296,-0.554193507,-0.314672238,0.23660853458587278,-0.688635274,-0.159205337,0.10244106606880357,-0.688026234,-0.085536116,0.19034988105178619,-0.593038335,-0.084234522,0.20135415327451892,-0.517647235,-0.100213289,0.185787057095925,-0.657326614,0.10954285530639192,0.09989214508427197,-0.663182771,0.13075357604721682,0.16675626988799166,-0.572886136,0.1224608039152404,0.19420365726078007,-0.501245919,0.10889896085166981,0.207732456883089
I am,0,0,0,-0.099760462,-0.456226689,0.09046767003795209,-0.312373881,-0.682509959,0.1564709814208457,-0.496380326,-0.605759597,0.20930305544064817,-0.605011468,-0.448196689,0.2580131402271493,-0.652395811,-0.722932377,0.1620686078945359,-0.851403277,-0.600771688,0.26921672151654263,-0.938889639,-0.485670022,0.31995158826534437,-1,-0.386302498,0.3403902207208875,-0.716837054,-0.453215525,0.14419979480094966,-0.744857576,-0.338061103,0.26619975830405157,-0.64832203,-0.320198316,0.29083686998728847,-0.566754987,-0.33454353,0.2882922914707498,-0.705215122,-0.160168627,0.13802098933419185,-0.703103532,-0.095556383,0.2422893157797305,-0.606550932,-0.101374512,0.24932821442386507,-0.531526498,-0.118353869,0.2288017222237411,-0.675032301,0.11113976288158588,0.137967409386429,-0.677604821,0.1290716780887177,0.21822155854936529,-0.587794255,0.1148385700128751,0.2462930027623216,-0.515443759,0.1010643450546362,0.2585557615548905
I am,0,0,0,-0.11293995,-0.467666817,0.09063927696271061,-0.331087358,-0.696589742,0.15142192666242132,-0.523929736,-0.640860515,0.1958571524639198,-0.636453248,-0.494646673,0.2361089319237364,-0.668700003,-0.742312117,0.1652140198003776,-0.871873542,-0.630190619,0.2570330848845784,-0.951374886,-0.515297829,0.2965604156890373,-1,-0.422485113,0.31119921355473246,-0.732933646,-0.470325974,0.1397222764473972,-0.776044091,-0.361617642,0.24692942313490904,-0.680108321,-0.330844009,0.2671046704097386,-0.594808712,-0.345193685,0.26426015198350344,-0.721359683,-0.171515149,0.124029456170803,-0.730863086,-0.118910839,0.21391256261501249,-0.634786098,-0.102982187,0.22245000019287656,-0.555350128,-0.115100777,0.2062757166588269,-0.687325733,0.10626902617396655,0.11401566891963366,-0.702451287,0.11678816663584092,0.18208607027084825,-0.609917515,0.11634032089020102,0.21083363765418445,-0.530777239,0.10097141813554256,0.22642269730607453
I am,0,0,0,-0.102180762,-0.45120393,0.08685114851007324,-0.311076355,-0.67666162,0.1509664511990893,-0.491133623,-0.625631541,0.19957262477277282,-0.60033855,-0.501949742,0.24383165357187256,-0.645570351,-0.711599622,0.166909842523471,-0.847507153,-0.60308451,0.26026762296031775,-0.937849472,-0.496314449,0.2997403135002941,-1,-0.404370226,0.3141914022357505,-0.705303821,-0.446331492,0.1452866503572445,-0.734853376,-0.345912914,0.24994003861127315,-0.640643133,-0.321134804,0.2650283044975321,-0.561129105,-0.332042898,0.2594239521706915,-0.691587097,-0.158146625,0.13296239256210965,-0.690117296,-0.113105313,0.21933385184995005,-0.596357236,-0.10580725,0.2220406430560262,-0.523494738,-0.117869094,0.2034838166152822,-0.659420077,0.1078131241585835,0.12629318060585742,-0.662779206,0.11171937063624388,0.19198332134615065,-0.571848966,0.10624909264530975,0.21644535018672945,-0.498854817,0.09202988657277368,0.2294658899917598
I am,0,0,0,-0.104911727,-0.466149583,0.0936203884589089,-0.315080509,-0.694657655,0.16176211264590953,-0.498561858,-0.625708416,0.21468813357550473,-0.608392278,-0.473445931,0.26267320517554543,-0.654432071,-0.740940805,0.17377023186962448,-0.854483447,-0.640512617,0.2774205484166904,-0.941118213,-0.52810564,0.3232898257526171,-1,-0.425675601,0.3406573498660149,-0.722992444,-0.466006594,0.15236254495928334,-0.752653092,-0.371801188,0.27016725187253926,-0.656699734,-0.34797606,0.2896492239969656,-0.575376424,-0.355198164,0.2848761266478582,-0.712026955,-0.169434945,0.14171117673076447,-0.709213229,-0.129198133,0.24079874081241134,-0.611286894,-0.128548036,0.24515051823312334,-0.536719368,-0.139956242,0.22459797414705848,-0.67845358,0.10249695002066928,0.13741638591672478,-0.676803933,0.0989238224696629,0.21307933249465255,-0.5839638,0.0877793675658186,0.24014589399699307,-0.510115803,0.07417224340072466,0.25321715214669366
I am,0,0,0,-0.105406732,-0.447916634,0.08785537121700872,-0.31373929,-0.674336333,0.14865643116422136,-0.495832314,-0.621151451,0.19421193860353472,-0.604280698,-0.489168965,0.23576816808917803,-0.645296926,-0.722243159,0.1580169116309441,-0.849927875,-0.611625116,0.24871922853584105,-0.939659357,-0.500608875,0.2895411240771567,-1,-0.406546932,0.305374779404635,-0.709108522,-0.456979388,0.13491805530420187,-0.745420154,-0.346607211,0.23798452170640197,-0.652458363,-0.318953325,0.2564079833197811,-0.57180144,-0.331798053,0.25300088040893887,-0.698200299,-0.164651763,0.12172243443970773,-0.702174562,-0.109832997,0.20830265400263417,-0.608252691,-0.099993144,0.21472291833901672,-0.533416863,-0.11395596,0.1979442518170393,-0.666186892,0.10652164141188265,0.11431527318398052,-0.671812292,0.11559620072638246,0.180882885030217,-0.580528428,0.11280222990972208,0.20769908524806818,-0.506265378,0.09891819048220117,0.22203169354593674
I am,0,0,0,-0.096905522,-0.458472546,0.09709822846196381,-0.299137964,-0.681807488,0.16627029944536853,-0.475865275,-0.636423819,0.21730792712472652,-0.58477197,-0.519961686,0.26301759385559725,-0.648194039,-0.726789371,0.18641993297160905,-0.844893586,-0.636084876,0.28500097157596194,-0.93699832,-0.529762679,0.32478774027041146,-1,-0.432905707,0.33845575272736583,-0.709090142,-0.461309777,0.16041584512226678,-0.741408846,-0.381876842,0.27332634859348465,-0.645238155,-0.359638406,0.29058281375233075,-0.565325618,-0.372257799,0.28514682035060535,-0.692638014,-0.169683465,0.14374321462178571,-0.697548833,-0.136441401,0.2362246663329381,-0.598823591,-0.127191929,0.24246397652239915,-0.523836845,-0.139792038,0.2249368701462072,-0.653885516,0.09977814424775609,0.13333999706679991,-0.663911563,0.09825516882612467,0.20528608026576972,-0.570792494,0.09325450977002459,0.23491065196438077,-0.495436405,0.07712907449239635,0.25020051243732666
I am,0,0,0,-0.100682276,-0.468343177,0.09415860423038673,-0.314925164,-0.695714912,0.16242301015812327,-0.500475466,-0.635082296,0.213887897169913,-0.61041701,-0.49614769,0.26082148136814154,-0.656942908,-0.751985905,0.1812929645778614,-0.859811453,-0.657601193,0.279479519574882,-0.945463709,-0.547904404,0.322573399579708,-1,-0.451739169,0.3387040714395835,-0.72125791,-0.4808142,0.15657079269081645,-0.769670936,-0.377420041,0.26878519076703283,-0.673064773,-0.346497025,0.2888768797142108,-0.590505002,-0.357660919,0.28544094742793097,-0.709685322,-0.183803166,0.14096039916617925,-0.72553365,-0.131756567,0.23188098817755085,-0.625381409,-0.122568907,0.238927051158255,-0.548957106,-0.137586033,0.221726091614997,-0.674387789,0.0912464069509669,0.1315764366904591,-0.689252259,0.1028675777807045,0.2002088538442577,-0.593434932,0.0980919654772573,0.2282415294074719,-0.517613884,0.0809197008225446,0.24273290862254093
I am,0,0,0,-0.108439624,-0.445847615,0.08569771915367555,-0.3207102,-0.669568839,0.14239240345715753,-0.503163888,-0.607587613,0.18251864885743602,-0.613187988,-0.468474924,0.21790222820340602,-0.653538563,-0.723273324,0.15671248047470318,-0.85222492,-0.623810151,0.23907902804671435,-0.940826166,-0.513073959,0.2728889088507496,-1,-0.422573953,0.2838419587658187,-0.71663104,-0.46109916,0.12988545251672626,-0.75204943,-0.341449105,0.2252702672727567,-0.654554132,-0.310678783,0.2416821693089601,-0.572009154,-0.330959095,0.23774208360133187,-0.703412884,-0.169559496,0.11190504403781716,-0.708423189,-0.105840478,0.19014940251948412,-0.611038431,-0.093128869,0.19875673517066847,-0.534764721,-0.112401491,0.18488813158364553,-0.66683439,0.10233022539057532,0.0991778791434996,-0.675360802,0.11657588231917143,0.15797027706598452,-0.581201505,0.11683118163736016,0.18579576399765366,-0.505097544,0.1003688782476651,0.20200554000289472
I am,0,0,0,-0.103881713,-0.477535654,0.08495323449367378,-0.31754539,-0.71500478,0.14866748724560855,-0.506043152,-0.658978507,0.19675856276971318,-0.621822088,-0.529968924,0.240946313144839,-0.659025033,-0.767336519,0.1733236286169818,-0.86235433,-0.661667816,0.2636741119660261,-0.946564714,-0.546939255,0.2996042531948435,-1,-0.44853517,0.31142524227098783,-0.725647191,-0.491119253,0.15157263513810862,-0.772141933,-0.38237437,0.25316102100968046,-0.677001735,-0.351607294,0.2657415438503551,-0.591615609,-0.358278998,0.2588105690595879,-0.717513029,-0.189805746,0.13802451750525954,-0.728805192,-0.1347643,0.22080613458793938,-0.633177737,-0.12576449,0.22265245597156513,-0.554033585,-0.1355534,0.20412254801174753,-0.688504752,0.08855375282791106,0.12993236880165807,-0.698857239,0.0987788099705652,0.19235584818137064,-0.605446045,0.09475286847758402,0.21563513406378318,-0.528417999,0.08216280562696716,0.22828995725216106
I am,0,0,0,-0.097942757,-0.477466957,0.08294038351258123,-0.304192296,-0.716823036,0.14187460961506446,-0.495434772,-0.665613299,0.1855157404229043,-0.612594033,-0.535960868,0.22570436735127147,-0.668855051,-0.766371654,0.1655579586927025,-0.868588751,-0.670006739,0.2559705930378352,-0.948109625,-0.561109109,0.2915506378817712,-1,-0.465650238,0.30267340182024954,-0.73541031,-0.487023335,0.14319462476309386,-0.775748219,-0.400028938,0.24615810340383737,-0.678519364,-0.373754132,0.25971506052947085,-0.592893685,-0.380416287,0.25254864923767567,-0.724617572,-0.183721963,0.12972799578816094,-0.729082891,-0.147108487,0.21389413247539948,-0.631800301,-0.137816827,0.21772055389999814,-0.550400811,-0.14583328,0.19994509912763614,-0.690503567,0.09359700333270604,0.12134729384727314,-0.692965587,0.09179142894162216,0.18514714399529905,-0.59893801,0.08573454334576516,0.2106585877127632,-0.51998728,0.07120178631369029,0.22489001829201016
I am,0,0,0,-0.102615596,-0.460153078,0.10070253134215315,-0.308328449,-0.694132522,0.17242037473051855,-0.491528657,-0.644531108,0.22671101008745548,-0.604853819,-0.524995881,0.27617004218970786,-0.659048082,-0.741427115,0.193362407753375,-0.856803237,-0.644675538,0.2976422051617152,-0.942512537,-0.532882607,0.3412010111475176,-1,-0.440051001,0.35661658036358473,-0.721855746,-0.474814031,0.16704373793469984,-0.766877195,-0.374398347,0.2871898852417465,-0.673901157,-0.341517435,0.3066003516939446,-0.593261621,-0.353701595,0.3004028872088511,-0.70713015,-0.179515305,0.15046485507292087,-0.725361184,-0.132283548,0.24779024091632235,-0.630467542,-0.118424761,0.2537879266357033,-0.553930378,-0.130797653,0.23396330984590144,-0.669144213,0.09514001070007272,0.1406507196756383,-0.690195375,0.1039633892062169,0.2144920423890628,-0.599156606,0.10078862745461453,0.24348111097869876,-0.523284412,0.08453486892410927,0.25729183880740897
I am,0,0,0,-0.118874116,-0.506236406,0.08709498176694622,-0.343452961,-0.764071536,0.14651989582799388,-0.543855849,-0.708095061,0.18832567245566872,-0.668062335,-0.56913161,0.22655985692309089,-0.718852627,-0.823134237,0.1751665787391468,-0.918340636,-0.724001289,0.26396603612197833,-0.973796934,-0.607137715,0.2965368320571371,-1,-0.516878973,0.3052000132492674,-0.789201843,-0.530499587,0.14701788674839647,-0.838110237,-0.43389346,0.250260618818896,-0.737123167,-0.395972875,0.26127752776003116,-0.643855922,-0.400595268,0.25135488012642526,-0.777474334,-0.210709958,0.12752396265486388,-0.796213886,-0.166571849,0.21162089069516826,-0.694764625,-0.149063181,0.21673053975920178,-0.606296172,-0.153820309,0.19874794037176882,-0.738013682,0.08630441673466335,0.11318015519320171,-0.759400171,0.09055890957119575,0.17520700823777594,-0.661878433,0.08888776271712544,0.2043143437903715,-0.57638486,0.07722335746291693,0.22159931733196755
I am,0,0,0,-0.108900615,-0.46814682,0.10030161422192824,-0.319623111,-0.707069868,0.16655074926253594,-0.503400387,-0.621224834,0.21658640803839643,-0.608606975,-0.451132586,0.2619064306046145,-0.649072973,-0.753467114,0.17176016250251191,-0.847914024,-0.644787829,0.27982115818668324,-0.936750289,-0.536779303,0.33165884859901873,-1,-0.432299654,0.35244054852878415,-0.713935621,-0.479969379,0.14562091763377705,-0.752250812,-0.391350835,0.27253852160770564,-0.657914906,-0.372268821,0.3004397933884943,-0.578761448,-0.375135962,0.2982171551534875,-0.701359952,-0.183403654,0.13136032621024848,-0.704441204,-0.143376707,0.24077572928978594,-0.609673241,-0.143654216,0.2515411881757025,-0.538290937,-0.152632421,0.23082233669738053,-0.667654794,0.08527377163357354,0.12337555524878817,-0.670805085,0.07865258786148648,0.20808450868120199,-0.579885698,0.06620145933624816,0.2401394609868842,-0.509224692,0.05591354715362649,0.2531313089913803
I am,0,0,0,-0.115147646,-0.460743912,0.09787123553556448,-0.327252631,-0.690553435,0.1682495502730929,-0.512163553,-0.618712865,0.22310957294536346,-0.622368331,-0.476143927,0.27350884134563314,-0.678131112,-0.730586523,0.18558596367091296,-0.870202402,-0.625784827,0.2968803827193038,-0.947661312,-0.50891512,0.3480858600709763,-1,-0.408769435,0.3688124950621542,-0.740351162,-0.45535096,0.16301501958541031,-0.775479368,-0.331546733,0.29219196758653015,-0.680193442,-0.302981468,0.3170781975894401,-0.598911234,-0.313738365,0.31327587847032506,-0.725413203,-0.156112442,0.1511197899711152,-0.731017038,-0.088551701,0.25720307465084863,-0.632283536,-0.089679328,0.26401540359584214,-0.556204117,-0.104920721,0.24305057508366618,-0.689357892,0.12160583585349771,0.14591467015433512,-0.704013369,0.14427350199096056,0.22613097876427263,-0.614157231,0.13536114477469546,0.25617294594749623,-0.542015069,0.12119926365769476,0.2699393630841229
I am,0,0,0,-0.111912485,-0.470474045,0.10092407809552655,-0.341786473,-0.697108539,0.17406290797461343,-0.538499231,-0.630957604,0.22986251879965738,-0.647960077,-0.476704321,0.2817737265284541,-0.671698126,-0.731040238,0.1850715728541813,-0.885674583,-0.618918214,0.2894368108848494,-0.960804125,-0.496507276,0.3378191503617695,-1,-0.396106164,0.35828099719279827,-0.732088159,-0.457943492,0.16085755734049467,-0.774230545,-0.331728421,0.2811177326198882,-0.680319082,-0.305775621,0.3038751090382965,-0.595815036,-0.323339024,0.30064097591450106,-0.717900078,-0.158305663,0.1469077850159566,-0.722591965,-0.094321036,0.24751155380106551,-0.62712473,-0.094248717,0.25207285696928344,-0.549097353,-0.113504649,0.23061143141608825,-0.684610669,0.12046506291352736,0.13974178822160857,-0.68725029,0.13062533392207926,0.21624891401737167,-0.594053666,0.12118801508023981,0.2414835721449047,-0.518549089,0.10244294785542347,0.2523119770491118
I am,0,0,0,-0.1227527,-0.515194151,0.09158869819429008,-0.364287262,-0.764805699,0.15931885621846792,-0.585720317,-0.689633649,0.2112361663370017,-0.712531807,-0.510884788,0.26005679517625757,-0.73121582,-0.816622294,0.18370512341250828,-0.943004552,-0.699195534,0.28638319033818443,-0.988301475,-0.577221616,0.33084467030044806,-1,-0.486908913,0.34795708634266465,-0.801006804,-0.514341198,0.1616873552456163,-0.861289025,-0.405635899,0.2825518275566181,-0.759195609,-0.372925533,0.30224831414028647,-0.66202496,-0.379993209,0.29721369741124787,-0.788743988,-0.188862509,0.14939481444285396,-0.808037145,-0.140542918,0.24761221890231055,-0.704435026,-0.134310152,0.25157211022858356,-0.614879054,-0.144462889,0.2310250988813626,-0.750990329,0.11441311301240714,0.14345750667971108,-0.758629563,0.1100924741502113,0.2179363607820378,-0.660134132,0.10363268931767583,0.24602571278643787,-0.57842061,0.09296301910998798,0.2606342261463904
I am,0,0,0,-0.10778956,-0.479914699,0.09795458065903666,-0.334162082,-0.710640767,0.169077125068917,-0.532170251,-0.638599285,0.2234887943127959,-0.643849784,-0.482244409,0.2735741494687455,-0.669405293,-0.759630637,0.1850044505868484,-0.883473853,-0.641340776,0.287157844378221,-0.959403914,-0.523837317,0.3322301336719596,-1,-0.42944446,0.3504140537255817,-0.734336875,-0.483743125,0.16245628694927705,-0.781239737,-0.357677035,0.2796518395278905,-0.686169405,-0.329833852,0.2976463008053734,-0.598369458,-0.341722086,0.2920237937298458,-0.724147093,-0.179781805,0.1500477096633347,-0.731701522,-0.116719148,0.24787740219084367,-0.638121544,-0.114122349,0.24880271931800993,-0.557886246,-0.127228274,0.22622656943155747,-0.693859933,0.10317124843753121,0.1444586031887799,-0.695127559,0.1119375634916248,0.21968973360562868,-0.603271813,0.10321119561435739,0.24331496138582445,-0.527420253,0.08993131408096178,0.25383786354357585
I am,0,0,0,-0.132800531,-0.492549345,0.0925558221942908,-0.375400138,-0.727752591,0.15524220444254452,-0.586332805,-0.652269459,0.20119903617396315,-0.702878631,-0.47600571,0.24377519443907494,-0.711734086,-0.783288016,0.17222123524702843,-0.92351067,-0.647040312,0.26339340269432704,-0.979522587,-0.51316087,0.30263024056068694,-1,-0.415180464,0.3176807105650859,-0.777931018,-0.491834244,0.1457401784432028,-0.847778576,-0.34097392,0.25355116193833277,-0.752925353,-0.300777293,0.2713191364373948,-0.658505525,-0.311798036,0.2665855946573132,-0.768390076,-0.173028939,0.12899930398774506,-0.798267818,-0.08886082,0.21957606551405487,-0.70206722,-0.076590456,0.2260225843803235,-0.613465955,-0.089745186,0.20834867757605244,-0.73238269,0.12591485385332338,0.11823746912505048,-0.749362127,0.15139147353921342,0.1875480695475139,-0.656590403,0.15048134489084355,0.21587167036316252,-0.574967754,0.1371896142282482,0.2311745174767184
I am,0,0,0,-0.033253161,-0.477374511,0.16521698142685365,-0.238459837,-0.714461323,0.27228654975540195,-0.429675781,-0.631772988,0.359337282816184,-0.522409091,-0.452341469,0.4324579575171277,-0.594025812,-0.725246409,0.22595716656236414,-0.79091469,-0.608415278,0.35844883624082025,-0.911619947,-0.479587081,0.4199856428123068,-1,-0.370885902,0.4471215212266805,-0.67394305,-0.443970823,0.19626690249417672,-0.68761169,-0.314846331,0.3693975987522694,-0.573703935,-0.26222079,0.41675172608095873,-0.484102636,-0.270210234,0.4240863725795312,-0.667542528,-0.139216053,0.18592536619854497,-0.649549935,-0.068326169,0.3328739225808712,-0.548672145,-0.028763904,0.34893608992215364,-0.474219458,-0.025990804,0.32843187754954734,-0.634044416,0.16584452955097664,0.1895579223774971,-0.616770896,0.19826215366613043,0.3130744438896884,-0.514793584,0.2036162511900012,0.3535260945882357,-0.445746589,0.19417438523804909,0.36807394547297545
I am,0,0,0,-0.112345328,-0.465486377,0.0987936970228876,-0.333011174,-0.698250915,0.1632783706561818,-0.529294836,-0.648222565,0.20989462319079133,-0.644860897,-0.506222831,0.2531071488868902,-0.684444206,-0.734095486,0.1750708966789507,-0.896108426,-0.619148465,0.27287395314386753,-0.965431776,-0.499282026,0.3168793245327052,-1,-0.399933966,0.33491775259646184,-0.742560906,-0.461961374,0.14765299877733906,-0.7903518,-0.336688546,0.2638946686912615,-0.695274485,-0.315414626,0.28659365741414494,-0.60809745,-0.333958284,0.28317085537852393,-0.726055203,-0.159849918,0.13054469074148936,-0.731034354,-0.094271607,0.22866791301478617,-0.635302998,-0.098187215,0.2363071211199366,-0.555785443,-0.11837449,0.21671313114870688,-0.689956763,0.12205512790298834,0.11962420602148058,-0.688977219,0.13122428931765628,0.19512544765931084,-0.596492497,0.11776385022645235,0.22271430774419837,-0.521266453,0.10000023333574447,0.23509755237105953
I am,0,0,0,-0.119101978,-0.489388653,0.08785424242232846,-0.351933808,-0.733372562,0.15222373753947022,-0.562958151,-0.668299424,0.20163770412352797,-0.690823275,-0.515055915,0.24817833820932325,-0.715880256,-0.780905814,0.1776348339316486,-0.924840226,-0.653281258,0.2788837897896584,-0.979332239,-0.52404652,0.32269757773167246,-1,-0.425526853,0.33943398130975677,-0.779845711,-0.489219454,0.15621895372450248,-0.848604813,-0.346130551,0.2755222958770578,-0.754737267,-0.315063003,0.2952155845535215,-0.66189244,-0.32616459,0.2891425682897886,-0.765950278,-0.171417953,0.1440911125112805,-0.798053411,-0.09293416,0.24035276557284682,-0.699068629,-0.092015096,0.24520931545340013,-0.612618891,-0.107565135,0.2247915299981494,-0.728545173,0.12527810407847143,0.13802243546011955,-0.755494414,0.14543753949290322,0.21060805510331612,-0.662675805,0.13664210733039261,0.23895866457151435,-0.582980916,0.12384586048830767,0.25293285590614933
I am,0,0,0,-0.110410108,-0.456513033,0.1120950149300121,-0.329801142,-0.689948086,0.1903527520477505,-0.525797455,-0.643535397,0.24892651987422776,-0.639221601,-0.513600134,0.3030599470277924,-0.674319441,-0.721118096,0.20633168291163587,-0.880542251,-0.609491365,0.32234514003516834,-0.955645645,-0.49084631,0.37521266190755675,-1,-0.392807622,0.39743431416151065,-0.734911558,-0.456639923,0.17850912808126418,-0.76968561,-0.326043036,0.3111923291243867,-0.671921889,-0.305366199,0.33545774941438194,-0.585202657,-0.32673621,0.33198528970538127,-0.719092233,-0.162764054,0.16183921144401708,-0.715431079,-0.092767805,0.27227797589559133,-0.617034981,-0.095296852,0.27599376599711933,-0.538928372,-0.115984973,0.2525023223147052,-0.686054339,0.11531551946447394,0.1527143505105173,-0.680573202,0.12882802779234365,0.23729803014275305,-0.585865432,0.11673963411952108,0.26379771165139343,-0.51012137,0.10053963904773155,0.2744552834668195
